Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C22515	30/07/2010		I	CI/4	3525.000	Te Puke Times - Job 66177 - Delivery 28 Jul 2010 - 95 grams.   	0.0749	0.0843	264.023	Te Puke Times	S	33.00	I	106

C22516	30/07/2010	Mid Canterbury	I	CI/1	2501.000	Mid Canterbury Maps - Job 66230 - Delivery IOA - 100 grams.   	0.0856	0.0963	214.086	Mid Canterbury Maps	S	26.76	I	107

C22517	30/07/2010	Sth Waikato	I	CI/1	1336.000	Sth Waikato FLM - Job 66196 - Delivery IOA - 100 grams.   	0.1123	0.1263	150.033	Sth Waikato FLM	S	18.75	I	107

C22518	30/07/2010		I	CI/1	134133.000	BLM - Liquid Feeding Solutions - Job 66227 - Delivery IOA - 8 grams.   Includes Linehaul.	0.0883	0.0993	11843.944	BLM - Liquid Feeding Solutions	S	1480.49	I	273
C22518	30/07/2010		I	CI/2	3461.000	Water Treatment - Job 66213 - Delivery 13 Jul 2010 - 25 grams.   Includes Linehaul.	0.0883	0.0993	305.606	Water Treatment	S	38.20	I	273

C22519	30/07/2010	008803	I	CI/1	25993.000	Bomac-Leaders In Mastitis Research - Job 66236 - Delivery 26 Jul 2010 - 15 grams.   Includes Linehaul.	0.0910	0.1024	2365.363	Bomac-Leaders In Mastitis Research	S	295.67	I	320
C22519	30/07/2010	008803	I	CI/2	1.000	Bomac-Leaders In Mastitis Research - Job 66236 - Delivery 26 Jul 2010 - 15 grams. Bags Boxes and Counter. Includes Linehaul.	100.0000	112.5000	100.000	Bomac-Leaders In Mastitis Research	S	12.50	I	320

C22520	30/07/2010		I	CI/1	39074.000	Rural Living - Job 66086 - Delivery 19 Jul 2010 - 98 grams.   Includes Linehaul.	0.0927	0.1043	3622.160	Rural Living	S	452.77	I	256

C22521	30/07/2010		I	CI/1	87240.000	C-Dax July/August Flyer - Job 65799 - Delivery IOA - 13 grams.   Includes Linehaul.	0.0692	0.0779	6037.008	C-Dax July/August Flyer	S	754.63	I	116

C22522	30/07/2010	120381	I	CI/1	580.000	Getting it Right - Job 66214 - Delivery 13 Jul 2010 - 10 grams.   Includes Linehaul.	0.2577	0.2899	149.466	Getting it Right	S	18.68	I	233

C22523	30/07/2010	120206	I	CI/1	97.000	Matau Farm Systems Discussion Group - Job 66190 - Delivery 09 Jul 2010 - 10 grams.   	0.7712	0.8676	74.806	Matau Farm Systems Discussion Group	S	9.35	I	233

C22524	30/07/2010	120509	I	CI/1	1083.000	Science Showcase - Ashburton - Job 66225 - Delivery 20 Jul 2010 - 10 grams.   	0.1385	0.1558	149.996	Science Showcase - Ashburton	S	18.75	I	233

C22525	30/07/2010	120228	I	CI/1	1118.000	Tauhara Moana Focus Farm Inaugaral Field Day - Job 66192 - Delivery 06 Jul 2010 - 10 grams.   	0.1342	0.1510	150.036	Tauhara Moana Focus Farm Inaugaral Field Day	S	18.75	I	233

C22526	30/07/2010	120206	I	CI/1	153.000	Your Farm System & Greenhouse Gases - Job 66189 - Delivery 07 Jul 2010 - 10 grams.   	0.4902	0.5515	75.001	Your Farm System & Greenhouse Gases	S	9.38	I	233

C22527	30/07/2010		I	CI/1	2432.000	3D Glases CW SWN - Job 65797 - Delivery 07 Jul 2010 - 20 grams.   	0.0749	0.0843	182.157	3D Glases CW SWN	S	22.77	I	141

C22528	30/07/2010		I	CI/1	4096.000	Cambridge Edition - Job 65831 - Delivery 07 Jul 2010 - 259 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	545.178	Cambridge Edition	S	68.15	I	141
C22528	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C22528	30/07/2010		I	CI/2	4096.000	Cambridge Edition - Job 66121 - Delivery 14 Jul 2010 - 144 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	435.405	Cambridge Edition	S	54.43	I	141
C22528	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C22528	30/07/2010		I	CI/3	4096.000	Cambridge Edition - Job 66122 - Delivery 21 Jul 2010 - 181 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	457.523	Cambridge Edition	S	57.19	I	141
C22528	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C22528	30/07/2010		I	CI/4	4096.000	Cambridge Edition - Job 66123 - Delivery 28 Jul 2010 - 103 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	435.405	Cambridge Edition	S	54.43	I	141
C22528	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C22529	30/07/2010		I	CI/1	2975.000	Dargaville District News - Job 65836 - Delivery 07 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C22529	30/07/2010		I	CI/2	2975.000	Dargaville District News - Job 66020 - Delivery 14 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C22529	30/07/2010		I	CI/3	2975.000	Dargaville District News - Job 66021 - Delivery 21 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C22529	30/07/2010		I	CI/4	2975.000	Dargaville District News - Job 66022 - Delivery 28 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141

C22530	30/07/2010		I	CI/1	11345.000	FCN - Thursday - Job 65839 - Delivery 01 Jul 2010 - 153 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C22530	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C22530	30/07/2010		I	CI/2	11345.000	FCN - Thursday - Job 65840 - Delivery 08 Jul 2010 - 212 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	1388.628	FCN - Thursday	S	173.58	I	141
C22530	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C22530	30/07/2010		I	CI/3	11345.000	FCN - Thursday - Job 66110 - Delivery 15 Jul 2010 - 141 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C22530	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C22530	30/07/2010		I	CI/4	11345.000	FCN - Thursday - Job 66111 - Delivery 22 Jul 2010 - 153 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C22530	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C22530	30/07/2010		I	CI/5	11345.000	FCN - Thursday - Job 66112 - Delivery 29 Jul 2010 - 172 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C22530	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C22531	30/07/2010		I	CI/1	11345.000	FCN - Tuesday - Job 65844 - Delivery 06 Jul 2010 - 114 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C22531	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C22531	30/07/2010		I	CI/2	11345.000	FCN - Tuesday - Job 66106 - Delivery 13 Jul 2010 - 69 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C22531	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C22531	30/07/2010		I	CI/3	11345.000	FCN - Tuesday - Job 66107 - Delivery 20 Jul 2010 - 109 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C22531	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C22531	30/07/2010		I	CI/4	11345.000	FCN - Tuesday - Job 66108 - Delivery 27 Jul 2010 - 92 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C22531	30/07/2010		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C22532	30/07/2010		I	CI/1	2265.000	Matamata Chronicle - Job 65849 - Delivery 07 Jul 2010 - 300 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	301.472	Matamata Chronicle	S	37.68	I	141
C22532	30/07/2010		I	CI/2	2265.000	Matamata Chronicle - Job 66198 - Delivery 14 Jul 2010 - 254 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	301.472	Matamata Chronicle	S	37.68	I	141
C22532	30/07/2010		I	CI/3	2265.000	Matamata Chronicle - Job 66199 - Delivery 21 Jul 2010 - 169 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	253.001	Matamata Chronicle	S	31.62	I	141
C22532	30/07/2010		I	CI/4	2265.000	Matamata Chronicle - Job 66200 - Delivery 28 Jul 2010 - 164 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	253.001	Matamata Chronicle	S	31.62	I	141

C22533	30/07/2010		I	CI/1	3076.000	Nth Waikato News - Job 65854 - Delivery 07 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C22533	30/07/2010		I	CI/2	3076.000	Nth Waikato News - Job 66139 - Delivery 14 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C22533	30/07/2010		I	CI/3	3076.000	Nth Waikato News - Job 66140 - Delivery 21 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C22533	30/07/2010		I	CI/4	3076.000	Nth Waikato News - Job 66141 - Delivery 28 Jul 2010 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141

C22534	30/07/2010		I	CI/1	3807.000	Piako Post - Job 65859 - Delivery 07 Jul 2010 - 315 grams. Includes folding fee 0.0100 cents.  	0.1438	0.1618	547.447	Piako Post	S	68.43	I	141
C22534	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C22534	30/07/2010		I	CI/2	3807.000	Piako Post - Job 66133 - Delivery 14 Jul 2010 - 193 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	425.242	Piako Post	S	53.15	I	141
C22534	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C22534	30/07/2010		I	CI/3	3807.000	Piako Post - Job 66134 - Delivery 21 Jul 2010 - 158 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	425.242	Piako Post	S	53.15	I	141
C22534	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C22534	30/07/2010		I	CI/4	3807.000	Piako Post - Job 66135 - Delivery 28 Jul 2010 - 92 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	363.949	Piako Post	S	45.49	I	141
C22534	30/07/2010		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C22535	30/07/2010		I	CI/1	3110.000	Rotorua Review - Job 65863 - Delivery 06 Jul 2010 - 121 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	330.593	Rotorua Review	S	41.32	I	141
C22535	30/07/2010		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C22535	30/07/2010		I	CI/2	3110.000	Rotorua Review - Job 66115 - Delivery 13 Jul 2010 - 94 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	297.316	Rotorua Review	S	37.16	I	141
C22535	30/07/2010		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C22535	30/07/2010		I	CI/3	3110.000	Rotorua Review - Job 66116 - Delivery 20 Jul 2010 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	297.316	Rotorua Review	S	37.16	I	141
C22535	30/07/2010		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C22535	30/07/2010		I	CI/4	3110.000	Rotorua Review - Job 66117 - Delivery 27 Jul 2010 - 61 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	297.316	Rotorua Review	S	37.16	I	141
C22535	30/07/2010		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C22536	30/07/2010		I	CI/1	2432.000	Sth Waikato News - Job 65796 - Delivery 07 Jul 2010 - 316 grams. Includes folding fee 0.0100 cents.  	0.1438	0.1618	349.722	Sth Waikato News	S	43.72	I	141
C22536	30/07/2010		I	CI/2	2432.000	Sth Waikato News - Job 66127 - Delivery 14 Jul 2010 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	232.499	Sth Waikato News	S	29.06	I	141
C22536	30/07/2010		I	CI/3	2432.000	Sth Waikato News - Job 66128 - Delivery 21 Jul 2010 - 175 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	271.654	Sth Waikato News	S	33.96	I	141
C22536	30/07/2010		I	CI/4	2432.000	Sth Waikato News - Job 66129 - Delivery 28 Jul 2010 - 104 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	258.522	Sth Waikato News	S	32.32	I	141

C22537	30/07/2010		I	CI/1	11270.000	Waikato Farmers Newspaper - Job 65787 - Delivery 15 Jul 2010 - 80 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1277	0.1437	1439.179	Waikato Farmers Newspaper	S	179.90	I	141

C22538	30/07/2010		I	CI/1	7875.000	Whangarei Leader - Job 65867 - Delivery 06 Jul 2010 - 139 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	837.113	Whangarei Leader	S	104.64	I	141
C22538	30/07/2010		I	CI/2	7875.000	Whangarei Leader - Job 66180 - Delivery 13 Jul 2010 - 85 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C22538	30/07/2010		I	CI/3	7875.000	Whangarei Leader - Job 66181 - Delivery 20 Jul 2010 - 73 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141
C22538	30/07/2010		I	CI/4	7875.000	Whangarei Leader - Job 66182 - Delivery 27 Jul 2010 - 88 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	752.850	Whangarei Leader	S	94.11	I	141

C22539	30/07/2010		I	CI/1	3413.000	Can You Afford No Advice - Job 66237 - Delivery IOA - 5 grams.   Includes Linehaul.	0.0883	0.0993	301.368	Can You Afford No Advice	S	37.67	I	375

C22540	30/07/2010		I	CI/1	29784.000	Planting Time - Winter - Job 66222 - Delivery 13 Jul 2010 - 15 grams.   Includes Linehaul.	0.0883	0.0993	2629.927	Planting Time - Winter	S	328.74	I	300

C22541	30/07/2010	N17844	I	CI/1	747.000	Ruataniwha Water Info - Job 66202 - Delivery IOA - 10 grams.   	0.2008	0.2259	149.998	Ruataniwha Water Info	S	18.75	I	285

C22542	30/07/2010		I	CI/1	7090.000	The Big Picture - Job 66215 - Delivery IOA - 35 grams.   	0.0803	0.0903	569.327	The Big Picture	S	71.17	I	285

C22543	30/07/2010		I	CI/1	4227.000	Herd Homes Flyer - Job 66211 - Delivery 13 Jul 2010 - 15 grams.   	0.0749	0.0843	316.602	Herd Homes Flyer	S	39.58	I	318
C22543	30/07/2010		I	CI/2	2946.000	Herd Homes Open Days - Job 66336 - Delivery IOA - 10 grams.   	0.0749	0.0843	220.655	Herd Homes Open Days	S	27.58	I	318

C22544	30/07/2010	Job 15936	I	CI/1	17975.000	Wide Span Sheds - Job 66238 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0883	0.0993	1587.193	Wide Span Sheds	S	198.40	I	237

C22545	30/07/2010	Tuaropaki Coms	I	CI/1	1000.000	Broadband Envelope - Job 66338 - Delivery IOA - 20 grams.   	0.1500	0.1687	150.000	Broadband Envelope	S	18.75	I	281

C22546	30/07/2010	Rural Inzone - Steffan	I	CI/1	770.000	Did You Know You Can Get Broadband Right Now? - Job 66216 - Delivery 13 Jul 2010 - 20 grams.   Includes Linehaul.	0.1948	0.2192	149.996	Did You Know You Can Get Broadband Right Now?	S	18.75	I	281

C22547	30/07/2010	812918	I	CI/1	7885.000	IC Motorgroup Flyer - Job 66191 - Delivery IOA - 10 grams.   	0.0749	0.0843	590.587	IC Motorgroup Flyer	S	73.82	I	347

C22548	30/07/2010		I	CI/1	3025.000	Look  - Job 65719 - Delivery 05 Jul 2010 - 80 grams.   	0.0762	0.0857	230.505	Look 	S	28.81	I	349

C22549	30/07/2010		I	CI/1	4666.000	Landscape Management Flyer - Job 66226 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0883	0.0993	412.008	Landscape Management Flyer	S	51.50	I	373

C22550	30/07/2010		I	CI/1	830.000	Hibiscus Matters - Job 66077 - Delivery 01 Jul 2010 - 35 grams.   	0.0904	0.1017	75.032	Hibiscus Matters	S	9.38	I	240
C22550	30/07/2010		I	CI/2	830.000	Hibiscus Matters - Job 66217 - Delivery 15 Jul 2010 - 35 grams.   	0.0904	0.1017	75.032	Hibiscus Matters	S	9.38	I	240

C22551	30/07/2010		I	CI/1	37992.000	Exodus Sheep Postcard - Job 66337 - Delivery IOA - 5 grams.   Includes Linehaul.	0.0883	0.0993	3354.694	Exodus Sheep Postcard	S	419.34	I	178

C22552	30/07/2010		I	CI/1	4530.000	Kaipara Lifestyler - Job 65776 - Delivery 01 Jul 2010 - 75 grams.   	0.0750	0.0844	339.750	Kaipara Lifestyler	S	42.47	I	257
C22552	30/07/2010		I	CI/2	4530.000	Kaipara Lifestyler - Job 66015 - Delivery 08 Jul 2010 - 75 grams.   	0.0750	0.0844	339.750	Kaipara Lifestyler	S	42.47	I	257
C22552	30/07/2010		I	CI/3	4530.000	Kaipara Lifestyler - Job 66016 - Delivery 15 Jul 2010 - 75 grams.   	0.0750	0.0844	339.750	Kaipara Lifestyler	S	42.47	I	257
C22552	30/07/2010		I	CI/4	4530.000	Kaipara Lifestyler - Job 66017 - Delivery 22 Jul 2010 - 75 grams.   	0.0750	0.0844	339.750	Kaipara Lifestyler	S	42.47	I	257
C22552	30/07/2010		I	CI/5	4530.000	Kaipara Lifestyler - Job 66018 - Delivery 29 Jul 2010 - 75 grams.   	0.0750	0.0844	339.750	Kaipara Lifestyler	S	42.47	I	257

C22553	30/07/2010		I	CI/1	33077.000	Northland Farming Lifestyler - Job 66185 - Delivery 28 Jul 2010 - 81 grams.   Includes Linehaul.	0.0927	0.1043	3066.238	Northland Farming Lifestyler	S	383.28	I	257

C22554	30/07/2010		I	CI/1	82501.000	Straight Furrow - Job 66081 - Delivery 12 Jul 2010 - 70 grams.   Includes Linehaul.	0.0940	0.1058	7755.094	Straight Furrow	S	969.39	I	261
C22554	30/07/2010		I	CI/2	82501.000	Straight Furrow - Job 66207 - Delivery 26 Jul 2010 - 180 grams.   Includes Linehaul.	0.1460	0.1642	12045.146	Straight Furrow	S	1505.64	I	261

C22555	30/07/2010		I	CI/1	20290.000	Straight Furrow - Central - Job 66082 - Delivery 19 Jul 2010 - 85 grams.   Includes Linehaul.	0.0940	0.1058	1907.260	Straight Furrow - Central	S	238.41	I	261
C22555	30/07/2010		I	CI/2	36942.000	Straight Furrow - North - Job 66083 - Delivery 19 Jul 2010 - 85 grams.   Includes Linehaul.	0.0940	0.1058	3472.548	Straight Furrow - North	S	434.07	I	261
C22555	30/07/2010		I	CI/3	25269.000	Straight Furrow - South - Job 66084 - Delivery 19 Jul 2010 - 85 grams.   Includes Linehaul.	0.0940	0.1058	2375.286	Straight Furrow - South	S	296.91	I	261

C22556	30/07/2010		I	CI/1	82501.000	Straight Furrow/Ag Trader - Job 66085 - Delivery 05 Jul 2010 - 215 grams.   Includes Linehaul.	0.1740	0.1957	14355.174	Straight Furrow/Ag Trader	S	1794.40	I	261

C22557	30/07/2010	2374037	I	CI/1	5808.000	Bay Weekend - Job 65878 - Delivery 03 Jul 2010 - 137 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	617.390	Bay Weekend	S	77.17	I	201

C22558	30/07/2010	2375942	I	CI/1	5808.000	Bay Weekend - Job 66153 - Delivery 10 Jul 2010 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1022	527.366	Bay Weekend	S	65.92	I	201
C22558	30/07/2010	2375942	I	CI/2	5808.000	Bay Weekend - Job 66154 - Delivery 17 Jul 2010 - 100 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1022	527.366	Bay Weekend	S	65.92	I	201
C22558	30/07/2010	2375942	I	CI/3	5808.000	Bay Weekend - Job 66155 - Delivery 24 Jul 2010 - 116 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	617.390	Bay Weekend	S	77.17	I	201
C22558	30/07/2010	2375942	I	CI/4	5808.000	Bay Weekend - Job 66156 - Delivery 31 Jul 2010 - 119 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	617.390	Bay Weekend	S	77.17	I	201

C22559	30/07/2010	2376707	I	CI/1	2230.000	Bond & Bond Hamilton - Job 66231 - Delivery 20 Jul 2010 - 20 grams.   Includes Linehaul.	0.0615	0.0692	137.145	Bond & Bond Hamilton	S	17.14	I	201

C22560	30/07/2010	2376705	I	CI/1	8870.000	Bond & Bond National - Job 66232 - Delivery 20 Jul 2010 - 20 grams.   Includes Linehaul.	0.0615	0.0692	545.505	Bond & Bond National	S	68.19	I	201

C22561	30/07/2010	2374393	I	CI/1	10368.000	eLocal Magazine - Job 66210 - Delivery 07 Jul 2010 - 97 grams.   Includes Linehaul.	0.0964	0.1085	999.475	eLocal Magazine	S	124.93	I	201

C22562	30/07/2010	2372767	I	CI/1	60298.000	Four Square Northern - Job 65771 - Delivery 03 Jul 2010 - 10 grams.   Includes Linehaul.	0.0615	0.0692	3708.327	Four Square Northern	S	463.54	I	201

C22563	30/07/2010	2372771	I	CI/1	60298.000	Four Square Northern - Job 65993 - Delivery 10 Jul 2010 - 10 grams.   Includes Linehaul.	0.0615	0.0692	3708.327	Four Square Northern	S	463.54	I	201

C22564	30/07/2010	2374221	I	CI/1	60298.000	Four Square Northern - Job 65994 - Delivery 17 Jul 2010 - 10 grams.   Includes Linehaul.	0.0615	0.0692	3708.327	Four Square Northern	S	463.54	I	201

C22565	30/07/2010	 2374228	I	CI/1	60298.000	Four Square Northern - Job 65995 - Delivery 24 Jul 2010 - 10 grams.   Includes Linehaul.	0.0615	0.0692	3708.327	Four Square Northern	S	463.54	I	201

C22566	30/07/2010	 2374234	I	CI/1	60298.000	Four Square Northern - Job 65996 - Delivery 31 Jul 2010 - 10 grams.   Includes Linehaul.	0.0615	0.0692	3708.327	Four Square Northern	S	463.54	I	201

C22567	30/07/2010		I	CI/1	8769.000	Guardian Country - Job 65992 - Delivery 15 Jul 2010 - 25 grams.   	0.0536	0.0603	470.018	Guardian Country	S	58.75	I	201

C22568	30/07/2010	2370344	I	CI/1	3715.000	Guardian Newspaper - Job 65883 - Delivery 01 Jul 2010 - 54 grams.   	0.0808	0.0909	300.172	Guardian Newspaper	S	37.52	I	201

C22569	30/07/2010	 2373917	I	CI/1	3715.000	Guardian Newspaper - Job 65884 - Delivery 08 Jul 2010 - 69 grams.   	0.0808	0.0909	300.172	Guardian Newspaper	S	37.52	I	201
C22569	30/07/2010	 2373917	I	CI/2	3715.000	Guardian Newspaper - Job 66030 - Delivery 15 Jul 2010 - 65 grams.   	0.0808	0.0909	300.172	Guardian Newspaper	S	37.52	I	201
C22569	30/07/2010	 2373917	I	CI/3	3715.000	Guardian Newspaper - Job 66031 - Delivery 22 Jul 2010 - 180 grams.   	0.1124	0.1265	417.566	Guardian Newspaper	S	52.20	I	201
C22569	30/07/2010	 2373917	I	CI/4	3715.000	Guardian Newspaper - Job 66032 - Delivery 29 Jul 2010 - 65 grams.   	0.0808	0.0909	300.172	Guardian Newspaper	S	37.52	I	201

