Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C20221	30/06/2009		I	CI/1	2991.000	Cambridge Property Guide - Job 62870 - Delivery 03 Jun 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20221	30/06/2009		I	CI/2	2991.000	Cambridge Property Guide - Job 63033 - Delivery 10 Jun 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20221	30/06/2009		I	CI/3	2991.000	Cambridge Property Guide - Job 62871 - Delivery 17 Jun 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106
C20221	30/06/2009		I	CI/4	2991.000	Cambridge Property Guide - Job 63034 - Delivery 24 Jun 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	253.936	Cambridge Property Guide	S	31.74	I	106

C20222	30/06/2009	Gay Hubbard	I	CI/1	2220.000	Hamilton This Week - Job 62879 - Delivery 04 Jun 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20222	30/06/2009	Gay Hubbard	I	CI/2	2220.000	Hamilton This Week - Job 62880 - Delivery 11 Jun 2009 - 65 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20222	30/06/2009	Gay Hubbard	I	CI/3	2220.000	Hamilton This Week - Job 62881 - Delivery 18 Jun 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106
C20222	30/06/2009	Gay Hubbard	I	CI/4	2220.000	Hamilton This Week - Job 62882 - Delivery 25 Jun 2009 - 100 grams. Includes folding fee 0.0100 cents.  	0.0858	0.0965	190.476	Hamilton This Week	S	23.81	I	106

C20223	30/06/2009	10455	I	CI/1	8092.000	Rural Advocate - Job 63056 - Delivery 19 Jun 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	817.292	Rural Advocate	S	102.16	I	106

C20224	30/06/2009		I	CI/1	3505.000	Te Puke Times - Job 9942 - Delivery 03 Jun 2009 - 95 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
