Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C81438	31/12/2012		I	CI/1	26190.000	Hiprabovis 3 Postcard - Job 70415 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	2543.049	Hiprabovis 3 Postcard	S	381.46	I	461

C81439	31/12/2012		I	CI/1	1925.000	Cambridge Property Guide - Job 70201 - Delivery 07 Dec 2011 - 75 grams. Includes folding fee 0.0100 cents.  	0.0905	0.1041	174.213	Cambridge Property Guide	S	26.13	I	106
C81439	31/12/2012		I	CI/2	1925.000	Cambridge Property Guide - Job 70202 - Delivery 14 Dec 2011 - 75 grams. Includes folding fee 0.0100 cents.  	0.0905	0.1041	174.213	Cambridge Property Guide	S	26.13	I	106
C81439	31/12/2012		I	CI/3	1925.000	Cambridge Property Guide - Job 70591 - Delivery 21 Dec 2011 - 75 grams. Includes folding fee 0.0100 cents.  	0.0905	0.1041	174.213	Cambridge Property Guide	S	26.13	I	106

C81440	31/12/2012	10455	I	CI/1	8092.000	Rural Advocate - Job 70504 - Delivery 16 Dec 2011 - 166 grams. Includes folding fee 0.0100 cents.  	0.1078	0.1240	872.318	Rural Advocate	S	130.85	I	106

C81441	31/12/2012		I	CI/1	3525.000	Te Puke Times - Job 70143 - Delivery 07 Dec 2011 - 196 grams.   	0.0978	0.1125	344.745	Te Puke Times	S	51.71	I	106
C81441	31/12/2012		I	CI/2	3525.000	Te Puke Times - Job 70440 - Delivery 14 Dec 2011 - 83 grams.   	0.0805	0.0926	283.763	Te Puke Times	S	42.56	I	106
C81441	31/12/2012		I	CI/3	3525.000	Te Puke Times - Job 70441 - Delivery 21 Dec 2011 - 143 grams.   	0.0920	0.1058	324.300	Te Puke Times	S	48.65	I	106
C81441	31/12/2012		I	CI/4	3525.000	Te Puke Times - Job 70602 - Delivery 29 Dec 2011 - 51 grams.   	0.0805	0.0926	283.763	Te Puke Times	S	42.56	I	106

