Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C20009	30/04/2009		I	CI/5	3505.000	Te Puke Times - Job 9731 - Delivery 29 Apr 2009 - 65 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106

C20010	30/04/2009		I	CI/1	301.000	Best Fed - Job 9964 - Delivery 25 Apr 2009 - 5 grams.   Includes Linehaul.	0.2666	0.2999	80.247	Best Fed	S	10.03	I	113

C20011	30/04/2009		I	CI/1	41481.000	Rural Living - Job 8769 - Delivery 20 Apr 2009 - 125 grams.   	0.1103	0.1241	4575.354	Rural Living	S	571.92	I	256

C20012	30/04/2009		I	CI/1	79332.000	C-Dax InEx April 2009 - Job 9855 - Delivery IOA - 10 grams.   	0.0642	0.0722	5093.114	C-Dax InEx April 2009	S	636.64	I	116
C20012	30/04/2009		I	CI/2	87169.000	C-Dax May 2009 Flyer - Job 9959 - Delivery 28 Apr 2009 - 10 grams.   	0.0642	0.0722	5596.250	C-Dax May 2009 Flyer	S	699.53	I	116

C20013	30/04/2009		I	CI/1	81391.000	NZ Farmers Weekly - Job 9732 - Delivery 06 Apr 2009 - 112 grams. Includes folding fee 0.0100 cents.  	0.1480	0.1665	12045.868	NZ Farmers Weekly	S	1505.73	I	124
C20013	30/04/2009		I	CI/2	6103.000	NZ Farmers Weekly - Job 9732 - Delivery 06 Apr 2009 - 112 grams. Bags Boxes and Counter. 	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124
C20013	30/04/2009		I	CI/3	81391.000	NZ Farmers Weekly - Job 9733 - Delivery 14 Apr 2009 - 110 grams. Includes folding fee 0.0100 cents.  	0.1480	0.1665	12045.868	NZ Farmers Weekly	S	1505.73	I	124
C20013	30/04/2009		I	CI/4	6103.000	NZ Farmers Weekly - Job 9733 - Delivery 14 Apr 2009 - 110 grams. Bags Boxes and Counter. 	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124
C20013	30/04/2009		I	CI/5	81391.000	NZ Farmers Weekly - Job 9734 - Delivery 20 Apr 2009 - 118 grams. Includes folding fee 0.0100 cents.  	0.1480	0.1665	12045.868	NZ Farmers Weekly	S	1505.73	I	124
C20013	30/04/2009		I	CI/6	6103.000	NZ Farmers Weekly - Job 9734 - Delivery 20 Apr 2009 - 118 grams. Bags Boxes and Counter. 	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124
C20013	30/04/2009		I	CI/7	81391.000	NZ Farmers Weekly - Job 9735 - Delivery 27 Apr 2009 - 100 grams. Includes folding fee 0.0100 cents.  	0.1195	0.1344	9726.225	NZ Farmers Weekly	S	1215.78	I	124
C20013	30/04/2009		I	CI/8	6103.000	NZ Farmers Weekly - Job 9735 - Delivery 27 Apr 2009 - 100 grams. Bags Boxes and Counter. 	0.0000	0.0000	0.000	NZ Farmers Weekly	S	0.00	I	124

C20014	30/04/2009		I	CI/1	890.000	Bayleys Real Estate - Job 9894 - Delivery 20 Apr 2009 - 10 grams.   	0.0823	0.0926	73.247	Bayleys Real Estate	S	9.16	I	

C20015	30/04/2009	113796	I	CI/1	3310.000	 DairyNZ - Riparian Flyer - Job 9845 - Delivery 08 Apr 2009 - 10 grams.   	0.0856	0.0963	283.336	 DairyNZ - Riparian Flyer	S	35.42	I	233

C20016	30/04/2009		I	CI/1	4047.000	Cambridge Edition - Job 9717 - Delivery 01 Apr 2009 - 136 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	430.196	Cambridge Edition	S	53.77	I	141
C20016	30/04/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20016	30/04/2009		I	CI/2	4047.000	Cambridge Edition - Job 9718 - Delivery 08 Apr 2009 - 285 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	538.656	Cambridge Edition	S	67.33	I	141
C20016	30/04/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20016	30/04/2009		I	CI/3	4047.000	Cambridge Edition - Job 9719 - Delivery 15 Apr 2009 - 216 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	495.353	Cambridge Edition	S	61.92	I	141
C20016	30/04/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20016	30/04/2009		I	CI/4	4047.000	Cambridge Edition - Job 9720 - Delivery 22 Apr 2009 - 268 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	538.656	Cambridge Edition	S	67.33	I	141
C20016	30/04/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20016	30/04/2009		I	CI/5	4047.000	Cambridge Edition - Job 9721 - Delivery 29 Apr 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	452.050	Cambridge Edition	S	56.51	I	141
C20016	30/04/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C20017	30/04/2009		I	CI/1	2975.000	Dargaville District News - Job 9736 - Delivery 01 Apr 2009 - 65 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C20017	30/04/2009		I	CI/2	2975.000	Dargaville District News - Job 9737 - Delivery 08 Apr 2009 - 75 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C20017	30/04/2009		I	CI/3	2975.000	Dargaville District News - Job 9738 - Delivery 15 Apr 2009 - 52 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	284.410	Dargaville District News	S	35.55	I	141
C20017	30/04/2009		I	CI/4	2975.000	Dargaville District News - Job 9739 - Delivery 22 Apr 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20017	30/04/2009		I	CI/5	2975.000	Dargaville District News - Job 9740 - Delivery 29 Apr 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141

C20018	30/04/2009		I	CI/1	11345.000	FCN - Thursday - Job 9741 - Delivery 02 Apr 2009 - 201 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	1388.628	FCN - Thursday	S	173.58	I	141
C20018	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20018	30/04/2009		I	CI/2	11345.000	FCN - Thursday - Job 9742 - Delivery 09 Apr 2009 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20018	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20018	30/04/2009		I	CI/3	11345.000	FCN - Thursday - Job 9743 - Delivery 16 Apr 2009 - 204 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	1388.628	FCN - Thursday	S	173.58	I	141
C20018	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20018	30/04/2009		I	CI/4	11345.000	FCN - Thursday - Job 9744 - Delivery 23 Apr 2009 - 180 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20018	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20018	30/04/2009		I	CI/5	11345.000	FCN - Thursday - Job 9745 - Delivery 30 Apr 2009 - 185 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20018	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C20019	30/04/2009		I	CI/1	11345.000	FCN - Tuesday - Job 9746 - Delivery 07 Apr 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20019	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20019	30/04/2009		I	CI/2	11345.000	FCN - Tuesday - Job 9747 - Delivery 14 Apr 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20019	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20019	30/04/2009		I	CI/3	11345.000	FCN - Tuesday - Job 9748 - Delivery 21 Apr 2009 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20019	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20019	30/04/2009		I	CI/4	11345.000	FCN - Tuesday - Job 9749 - Delivery 28 Apr 2009 - 110 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C20019	30/04/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C20020	30/04/2009		I	CI/1	3195.000	LV Martin CW Rotorua Review - Job 9886 - Delivery 21 Apr 2009 - 15 grams.   	0.0749	0.0843	239.306	LV Martin CW Rotorua Review	S	29.91	I	141
C20020	30/04/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	LV Martin CW Rotorua Review	S	0.38	I	141

C20021	30/04/2009		I	CI/1	2230.000	Matamata Chronicle - Job 9750 - Delivery 07 Apr 2009 - 281 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	296.813	Matamata Chronicle	S	37.10	I	141
C20021	30/04/2009		I	CI/2	2230.000	Matamata Chronicle - Job 9751 - Delivery 14 Apr 2009 - 173 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	249.091	Matamata Chronicle	S	31.14	I	141
C20021	30/04/2009		I	CI/3	2230.000	Matamata Chronicle - Job 9752 - Delivery 21 Apr 2009 - 237 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	272.952	Matamata Chronicle	S	34.12	I	141
C20021	30/04/2009		I	CI/4	2230.000	Matamata Chronicle - Job 9753 - Delivery 28 Apr 2009 - 141 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	237.049	Matamata Chronicle	S	29.63	I	141

C20022	30/04/2009		I	CI/1	3076.000	Nth Waikato News - Job 9754 - Delivery 01 Apr 2009 - 30 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20022	30/04/2009		I	CI/2	3076.000	Nth Waikato News - Job 9755 - Delivery 08 Apr 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20022	30/04/2009		I	CI/3	3076.000	Nth Waikato News - Job 9756 - Delivery 15 Apr 2009 - 35 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20022	30/04/2009		I	CI/4	3076.000	Nth Waikato News - Job 9757 - Delivery 22 Apr 2009 - 30 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20022	30/04/2009		I	CI/5	3076.000	Nth Waikato News - Job 9758 - Delivery 29 Apr 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141

C20023	30/04/2009	203198 Oct - Mar	I	CI/1	3802.000	Piako Post - Job 9759 - Delivery 01 Apr 2009 - 116 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	404.153	Piako Post	S	50.52	I	141
C20023	30/04/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20023	30/04/2009	203198 Oct - Mar	I	CI/2	3802.000	Piako Post - Job 9760 - Delivery 08 Apr 2009 - 235 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	465.365	Piako Post	S	58.17	I	141
C20023	30/04/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20023	30/04/2009	203198 Oct - Mar	I	CI/3	3802.000	Piako Post - Job 9761 - Delivery 15 Apr 2009 - 168 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	424.683	Piako Post	S	53.08	I	141
C20023	30/04/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20023	30/04/2009	203198 Oct - Mar	I	CI/4	3802.000	Piako Post - Job 9762 - Delivery 22 Apr 2009 - 230 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	465.365	Piako Post	S	58.17	I	141
C20023	30/04/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20023	30/04/2009	203198 Oct - Mar	I	CI/5	3802.000	Piako Post - Job 9763 - Delivery 29 Apr 2009 - 131 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	404.153	Piako Post	S	50.52	I	141
C20023	30/04/2009	203198 Oct - Mar	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C20024	30/04/2009		I	CI/1	3195.000	Rotorua Review - Job 9764 - Delivery 07 Apr 2009 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20024	30/04/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20024	30/04/2009		I	CI/2	3195.000	Rotorua Review - Job 9765 - Delivery 14 Apr 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20024	30/04/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20024	30/04/2009		I	CI/3	3195.000	Rotorua Review - Job 9766 - Delivery 21 Apr 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20024	30/04/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20024	30/04/2009		I	CI/4	3195.000	Rotorua Review - Job 9767 - Delivery 28 Apr 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20024	30/04/2009		I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C20025	30/04/2009		I	CI/1	2382.000	Sth Waikato News - Job 9768 - Delivery 01 Apr 2009 - 92 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	227.719	Sth Waikato News	S	28.47	I	141
C20025	30/04/2009		I	CI/2	2382.000	Sth Waikato News - Job 9769 - Delivery 08 Apr 2009 - 257 grams. Includes folding fee 0.0100 cents.  	0.1331	0.1497	317.044	Sth Waikato News	S	39.63	I	141
C20025	30/04/2009		I	CI/3	2382.000	Sth Waikato News - Job 9770 - Delivery 15 Apr 2009 - 60 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	227.719	Sth Waikato News	S	28.47	I	141
C20025	30/04/2009		I	CI/4	2382.000	Sth Waikato News - Job 9771 - Delivery 22 Apr 2009 - 213 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	291.557	Sth Waikato News	S	36.44	I	141
C20025	30/04/2009		I	CI/5	2382.000	Sth Waikato News - Job 9772 - Delivery 29 Apr 2009 - 96 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	227.719	Sth Waikato News	S	28.47	I	141

C20026	30/04/2009		I	CI/1	11313.000	Waikato Farmers Newspaper - Job 9664 - Delivery 16 Apr 2009 - 150 grams. Includes folding fee 0.0100 cents.  	0.1491	0.1677	1686.768	Waikato Farmers Newspaper	S	210.85	I	141

C20027	30/04/2009		I	CI/1	7950.000	Whangarei Leader - Job 9773 - Delivery 07 Apr 2009 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	760.020	Whangarei Leader	S	95.00	I	141
C20027	30/04/2009		I	CI/2	7950.000	Whangarei Leader - Job 9774 - Delivery 14 Apr 2009 - 72 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	760.020	Whangarei Leader	S	95.00	I	141
C20027	30/04/2009		I	CI/3	7950.000	Whangarei Leader - Job 9775 - Delivery 21 Apr 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	760.020	Whangarei Leader	S	95.00	I	141
C20027	30/04/2009		I	CI/4	7950.000	Whangarei Leader - Job 9776 - Delivery 28 Apr 2009 - 73 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	760.020	Whangarei Leader	S	95.00	I	141

C20028	30/04/2009	1S10760	I	CI/1	2367.000	Farmex - Job 9962 - Delivery 29 Apr 2009 - 5 grams.   Includes Linehaul.	0.0856	0.0963	202.615	Farmex	S	25.33	I	143

C20029	30/04/2009		I	CI/1	9768.000	Franklin Life Newspaper - Job 9965 - Delivery 29 Apr 2009 - 50 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1010	0.1136	986.568	Franklin Life Newspaper	S	123.32	I	247

C20030	30/04/2009		I	CI/1	10849.000	Orari Nursery/Garden Gloves - Job 9485 - Delivery 04 Apr 2009 - 10 grams.   	0.0749	0.0843	812.590	Orari Nursery/Garden Gloves	S	101.57	I	147

C20031	30/04/2009	18106	I	CI/1	2865.000	Spotlight - Job 9711 - Delivery IOA - 20 grams.   	0.0749	0.0843	214.588	Spotlight	S	26.82	I	285

C20032	30/04/2009		I	CI/1	1175.000	HB Hidden Fences - Job 9854 - Delivery 09 Apr 2009 - 15 grams.   	0.0749	0.0843	88.008	HB Hidden Fences	S	11.00	I	289

C20033	30/04/2009	Bains Tabloid	I	CI/1	1170.000	Bains Liquids Disposal - Job 9900 - Delivery IOA - 35 grams.   	0.0910	0.1024	106.470	Bains Liquids Disposal	S	13.31	I	281

C20034	30/04/2009		I	CI/1	4230.000	Livestock Exchange Newsletter - Job 9882 - Delivery IOA - 10 grams.   	0.0749	0.0843	316.827	Livestock Exchange Newsletter	S	39.60	I	252

C20035	30/04/2009		I	CI/1	830.000	Hibiscus Matters - Job 9714 - Delivery 02 Apr 2009 - 45 grams.   	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C20035	30/04/2009		I	CI/2	830.000	Hibiscus Matters - Job 9715 - Delivery 16 Apr 2009 - 45 grams.   	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C20035	30/04/2009		I	CI/3	830.000	Hibiscus Matters - Job 9716 - Delivery 30 Apr 2009 - 55 grams.   	0.0856	0.0963	71.048	Hibiscus Matters	S	8.88	I	240

C20036	30/04/2009		I	CI/1	4200.000	Mainland Cartage Ltd - Job 9856 - Delivery 17 Apr 2009 - 10 grams.   Includes Linehaul.	0.0883	0.0993	370.860	Mainland Cartage Ltd	S	46.36	I	275
C20036	30/04/2009		I	CI/2	1970.000	Mainland Stockfeed - Job 9889 - Delivery 22 Apr 2009 - 5 grams.   Includes Linehaul.	0.0856	0.0963	168.632	Mainland Stockfeed	S	21.08	I	275

C20037	30/04/2009	2801035	I	CI/1	25854.000	Dairying Today - Job 9712 - Delivery 15 Apr 2009 - 150 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	2624.181	Dairying Today	S	328.02	I	169
C20037	30/04/2009	2801035	I	CI/2	25854.000	Dairying Today - Job 9713 - Delivery 29 Apr 2009 - 105 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	2624.181	Dairying Today	S	328.02	I	169

C20038	30/04/2009	2904030	I	CI/1	73411.000	Rural News  - Job 9778 - Delivery 07 Apr 2009 - 130 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	7451.217	Rural News 	S	931.40	I	169

C20039	30/04/2009	  2904030	I	CI/1	73380.000	Rural News  - Job 9779 - Delivery 21 Apr 2009 - 112 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	7448.070	Rural News 	S	931.01	I	169

C20040	30/04/2009		I	CI/1	15867.000	Awanui Auction - Job 9696 - Delivery 03 Apr 2009 - 10 grams.   	0.0883	0.0993	1401.056	Awanui Auction	S	175.13	I	172

C20041	30/04/2009	L286	I	CI/1	1158.000	Mech Traders - Job 9844 - Delivery 14 Apr 2009 - 10 grams.   	0.0749	0.0843	86.734	Mech Traders	S	10.84	I	176

C20042	30/04/2009		I	CI/1	4220.000	Kaipara Lifestyler - Job 8763 - Delivery 09 Apr 2009 - 80 grams.   Includes Linehaul.	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257
C20042	30/04/2009		I	CI/2	4220.000	Kaipara Lifestyler - Job 8764 - Delivery 23 Apr 2009 - 85 grams.   	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257

C20043	30/04/2009		I	CI/1	14639.000	Northland Farming Lifestyler - Job 9780 - Delivery 22 Apr 2009 - 40 grams.   Includes Linehaul.	0.0750	0.0844	1097.925	Northland Farming Lifestyler	S	137.24	I	257

C20044	30/04/2009		I	CI/1	25624.000	Dairyman - Job 9960 - Delivery 28 Apr 2009 - 109 grams.   Includes Linehaul.	0.1300	0.1463	3331.120	Dairyman	S	416.39	I	261

C20045	30/04/2009		I	CI/1	11910.000	Oaklee Marketing - Job 9887 - Delivery 30 Apr 2009 - 20 grams.   	0.0749	0.0843	892.059	Oaklee Marketing	S	111.51	I	291

C20046	30/04/2009		I	CI/1	1855.000	Oleary Engineering - Job 9893 - Delivery 20 Apr 2009 - 15 grams.   	0.0749	0.0843	138.939	Oleary Engineering	S	17.37	I	292

C20047	30/04/2009	2320760	I	CI/1	7140.000	Bay Audiology CW Nth Canty - Job 9864 - Delivery 14 Apr 2009 - 20 grams.   	0.0536	0.0603	382.704	Bay Audiology CW Nth Canty	S	47.84	I	201

C20048	30/04/2009	2315691	I	CI/1	895.000	Bay News - Job 9592 - Delivery 01 Apr 2009 - 107 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1316	104.715	Bay News	S	13.09	I	201

C20049	30/04/2009	2322159	I	CI/1	895.000	Bay News - Job 9782 - Delivery 08 Apr 2009 - 126 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1316	104.715	Bay News	S	13.09	I	201
C20049	30/04/2009	2322159	I	CI/2	895.000	Bay News - Job 9783 - Delivery 15 Apr 2009 - 113 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1316	104.715	Bay News	S	13.09	I	201
C20049	30/04/2009	2322159	I	CI/3	895.000	Bay News - Job 9784 - Delivery 22 Apr 2009 - 98 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1022	81.266	Bay News	S	10.16	I	201
C20049	30/04/2009	2322159	I	CI/4	895.000	Bay News - Job 9785 - Delivery 29 Apr 2009 - 108 grams. Includes folding fee 0.0100 cents.  	0.1170	0.1316	104.715	Bay News	S	13.09	I	201

C20050	30/04/2009	2315932	I	CI/1	2585.000	Bay Report - Job 9604 - Delivery 02 Apr 2009 - 41 grams.   	0.0658	0.0740	170.093	Bay Report	S	21.26	I	201

C20051	30/04/2009	2322162	I	CI/1	2620.000	Bay Report - Job 9786 - Delivery 09 Apr 2009 - 40 grams.   	0.0658	0.0740	172.396	Bay Report	S	21.55	I	201
C20051	30/04/2009	2322162	I	CI/2	2620.000	Bay Report - Job 9787 - Delivery 16 Apr 2009 - 41 grams.   	0.0658	0.0740	172.396	Bay Report	S	21.55	I	201
C20051	30/04/2009	2322162	I	CI/3	2620.000	Bay Report - Job 9788 - Delivery 23 Apr 2009 - 41 grams.   	0.0658	0.0740	172.396	Bay Report	S	21.55	I	201
C20051	30/04/2009	2322162	I	CI/4	2620.000	Bay Report - Job 9789 - Delivery 30 Apr 2009 - 40 grams.   	0.0658	0.0740	172.396	Bay Report	S	21.55	I	201

C20052	30/04/2009	2322050	I	CI/1	23547.000	Ecan Living Here Catalogue - Job 9961 - Delivery 28 Apr 2009 - 46 grams.   	0.0658	0.0740	1549.393	Ecan Living Here Catalogue	S	193.67	I	201

