Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C20465	31/07/2009		I	CI/1	3505.000	Te Puke Times - Job 62951 - Delivery 01 Jul 2009 - 75 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20465	31/07/2009		I	CI/2	3505.000	Te Puke Times - Job 63133 - Delivery 08 Jul 2009 - 100 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20465	31/07/2009		I	CI/3	3505.000	Te Puke Times - Job 63134 - Delivery 15 Jul 2009 - 75 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20465	31/07/2009		I	CI/4	3505.000	Te Puke Times - Job 63135 - Delivery 22 Jul 2009 - 65 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106
C20465	31/07/2009		I	CI/5	3505.000	Te Puke Times - Job 63517 - Delivery 29 Jul 2009 - 75 grams.   	0.0749	0.0843	262.525	Te Puke Times	S	32.82	I	106

C20466	31/07/2009		I	CI/1	2115.000	Farm Location Maps - Job 63442 - Delivery 27 Jul 2009 - 90 grams.   	0.0856	0.0963	181.044	Farm Location Maps	S	22.63	I	107

C20467	31/07/2009	Manawatu/Horowhenua	I	CI/1	3335.000	reply paid Cards - Manawatu/Horowhenua - Job 63444 - Delivery 27 Jul 2009 - 15 grams.   	0.0749	0.0843	249.791	reply paid Cards - Manawatu/Horowhenua	S	31.22	I	107

C20468	31/07/2009	Sth Taranaki	I	CI/1	2204.000	Reply Paid Cards - Sth Taranaki - Job 63449 - Delivery 27 Jul 2009 - 10 grams.   	0.0749	0.0843	165.080	Reply Paid Cards - Sth Taranaki	S	20.63	I	107

C20469	31/07/2009	Waikato	I	CI/1	2880.000	Reply Paid Cards - Waikato - Job 63443 - Delivery 27 Jul 2009 - 15 grams.   	0.0749	0.0843	215.712	Reply Paid Cards - Waikato	S	26.96	I	107

C20470	31/07/2009		I	CI/1	33223.000	Rural Living - Job 62814 - Delivery 20 Jul 2009 - 62 grams.   	0.0927	0.1043	3079.772	Rural Living	S	384.97	I	256

C20471	31/07/2009		I	CI/1	87195.000	C-Dax July 2009 - Job 63342 - Delivery 28 Jul 2009 - 15 grams.   	0.0692	0.0779	6033.894	C-Dax July 2009	S	754.24	I	116

C20472	31/07/2009		I	CI/1	4981.000	Invitation To Farmers - Job 63307 - Delivery IOA - 10 grams.   	0.0749	0.0843	373.077	Invitation To Farmers	S	46.63	I	118

C20473	31/07/2009		I	CI/1	1241.000	Culverden Fire Prevention Day - Job 63329 - Delivery IOA - 10 grams.   	0.0728	0.0819	90.345	Culverden Fire Prevention Day	S	11.29	I	125

C20474	31/07/2009	SI Lifestyler mailing	I	CI/1	31248.000	SI Lifestyler Mailing - Your Welcome - Job 63306 - Delivery 08 Jul 2009 - 20 grams.   	0.0728	0.0819	2274.854	SI Lifestyler Mailing - Your Welcome	S	284.36	I	125

C20475	31/07/2009	Meridian Blenheim	I	CI/1	935.000	Time To Take Another look At Meridian - Job 63464 - Delivery 30 Jul 2009 - 10 grams.   	0.0858	0.0965	80.223	Time To Take Another look At Meridian	S	10.03	I	125

C20476	31/07/2009	 115030	I	CI/1	3493.000	Spring on a Shoestring - Job 63272 - Delivery 07 Jul 2009 - 10 grams.   	0.0749	0.0843	261.626	Spring on a Shoestring	S	32.70	I	233

C20477	31/07/2009	115076	I	CI/1	370.000	Spring on a Shoestring - Kaitaia - Job 63291 - Delivery IOA - 10 grams.   	0.2169	0.2440	80.253	Spring on a Shoestring - Kaitaia	S	10.03	I	233

C20478	31/07/2009	115096	I	CI/1	1337.000	Spring on a Shoestring - Pongawaka - Job 63292 - Delivery IOA - 10 grams.   	0.0749	0.0843	100.141	Spring on a Shoestring - Pongawaka	S	12.52	I	233

C20479	31/07/2009	115070	I	CI/1	625.000	Spring Rotation Planner Workshops - Job 63290 - Delivery 02 Jul 2009 - 10 grams.   	0.1284	0.1445	80.250	Spring Rotation Planner Workshops	S	10.03	I	233

C20480	31/07/2009	115471	I	CI/1	1218.000	Spring Survival - BOP - Job 63445 - Delivery 27 Jul 2009 - 10 grams.   	0.0749	0.0843	91.228	Spring Survival - BOP	S	11.40	I	233

C20481	31/07/2009	115452	I	CI/1	1230.000	Spring Survival on a Shoestring - Job 63343 - Delivery 24 Jul 2009 - 10 grams.   	0.0749	0.0843	92.127	Spring Survival on a Shoestring	S	11.52	I	233

C20482	31/07/2009	115453	I	CI/1	2160.000	Spring Survival on a Shoestring - Job 63344 - Delivery 24 Jul 2009 - 10 grams.   	0.0749	0.0843	161.784	Spring Survival on a Shoestring	S	20.22	I	233

C20483	31/07/2009	260511	I	CI/1	4047.000	Cambridge Edition - Job 63137 - Delivery 01 Jul 2009 - 152 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	452.050	Cambridge Edition	S	56.51	I	141
C20483	31/07/2009	260511	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20483	31/07/2009	260511	I	CI/2	4047.000	Cambridge Edition - Job 63138 - Delivery 08 Jul 2009 - 143 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	430.196	Cambridge Edition	S	53.77	I	141
C20483	31/07/2009	260511	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20483	31/07/2009	260511	I	CI/3	4096.000	Cambridge Edition - Job 63139 - Delivery 15 Jul 2009 - 217 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	501.350	Cambridge Edition	S	62.67	I	141
C20483	31/07/2009	260511	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20483	31/07/2009	260511	I	CI/4	4096.000	Cambridge Edition - Job 63322 - Delivery 22 Jul 2009 - 152 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	457.523	Cambridge Edition	S	57.19	I	141
C20483	31/07/2009	260511	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141
C20483	31/07/2009	260511	I	CI/5	4096.000	Cambridge Edition - Job 63323 - Delivery 29 Jul 2009 - 209 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	501.350	Cambridge Edition	S	62.67	I	141
C20483	31/07/2009	260511	I	C100	2.000	Bundles	1.0000	1.1250	2.000	Cambridge Edition	S	0.25	I	141

C20484	31/07/2009		I	CI/1	2975.000	Dargaville District News - Job 62860 - Delivery 01 Jul 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20484	31/07/2009		I	CI/2	2975.000	Dargaville District News - Job 63142 - Delivery 08 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20484	31/07/2009		I	CI/3	2975.000	Dargaville District News - Job 63143 - Delivery 15 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20484	31/07/2009		I	CI/4	2975.000	Dargaville District News - Job 63144 - Delivery 22 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141
C20484	31/07/2009		I	CI/5	2975.000	Dargaville District News - Job 63145 - Delivery 29 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	252.578	Dargaville District News	S	31.57	I	141

C20485	31/07/2009		I	CI/1	11345.000	FCN - Thursday - Job 62851 - Delivery 02 Jul 2009 - 140 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C20485	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20485	31/07/2009		I	CI/2	11345.000	FCN - Thursday - Job 63147 - Delivery 09 Jul 2009 - 135 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C20485	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20485	31/07/2009		I	CI/3	11345.000	FCN - Thursday - Job 63148 - Delivery 16 Jul 2009 - 135 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Thursday	S	150.75	I	141
C20485	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20485	31/07/2009		I	CI/4	11345.000	FCN - Thursday - Job 63149 - Delivery 23 Jul 2009 - 190 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20485	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141
C20485	31/07/2009		I	CI/5	11345.000	FCN - Thursday - Job 63150 - Delivery 30 Jul 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	1267.237	FCN - Thursday	S	158.40	I	141
C20485	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Thursday	S	2.44	I	141

C20486	31/07/2009		I	CI/1	11345.000	FCN - Tuesday - Job 62856 - Delivery 07 Jul 2009 - 70 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20486	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20486	31/07/2009		I	CI/2	11345.000	FCN - Tuesday - Job 63152 - Delivery 14 Jul 2009 - 90 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20486	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20486	31/07/2009		I	CI/3	11345.000	FCN - Tuesday - Job 63153 - Delivery 21 Jul 2009 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	1205.974	FCN - Tuesday	S	150.75	I	141
C20486	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141
C20486	31/07/2009		I	CI/4	11345.000	FCN - Tuesday - Job 63154 - Delivery 28 Jul 2009 - 95 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	1084.582	FCN - Tuesday	S	135.57	I	141
C20486	31/07/2009		I	C150	13.000	Bundles	1.5000	1.6875	19.500	FCN - Tuesday	S	2.44	I	141

C20487	31/07/2009	262829	I	CI/1	2230.000	Matamata Chronicle - Job 62960 - Delivery 07 Jul 2009 - 116 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	237.049	Matamata Chronicle	S	29.63	I	141
C20487	31/07/2009	262829	I	CI/2	2230.000	Matamata Chronicle - Job 63156 - Delivery 14 Jul 2009 - 203 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	272.952	Matamata Chronicle	S	34.12	I	141
C20487	31/07/2009	262829	I	CI/3	2230.000	Matamata Chronicle - Job 63157 - Delivery 21 Jul 2009 - 174 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	249.091	Matamata Chronicle	S	31.14	I	141
C20487	31/07/2009	262829	I	CI/4	2230.000	Matamata Chronicle - Job 63158 - Delivery 28 Jul 2009 - 235 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	272.952	Matamata Chronicle	S	34.12	I	141

C20488	31/07/2009	260579	I	CI/1	3076.000	Nth Waikato News - Job 62864 - Delivery 01 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20488	31/07/2009	260579	I	CI/2	3076.000	Nth Waikato News - Job 63160 - Delivery 08 Jul 2009 - 40 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20488	31/07/2009	260579	I	CI/3	3076.000	Nth Waikato News - Job 63161 - Delivery 15 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20488	31/07/2009	260579	I	CI/4	3076.000	Nth Waikato News - Job 63162 - Delivery 22 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	261.152	Nth Waikato News	S	32.64	I	141
C20488	31/07/2009	260579	I	CI/5	3076.000	Nth Waikato News - Job 63163 - Delivery 29 Jul 2009 - 45 grams. Includes folding fee 0.0100 cents.  	0.0100	0.0113	30.760	Nth Waikato News	S	3.84	I	141

C20489	31/07/2009		I	CI/1	3802.000	Piako Post - Job 62964 - Delivery 01 Jul 2009 - 307 grams. Includes folding fee 0.0100 cents.  	0.1438	0.1618	546.728	Piako Post	S	68.34	I	141
C20489	31/07/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20489	31/07/2009		I	CI/2	3802.000	Piako Post - Job 63165 - Delivery 08 Jul 2009 - 141 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	404.153	Piako Post	S	50.52	I	141
C20489	31/07/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20489	31/07/2009		I	CI/3	3802.000	Piako Post - Job 63166 - Delivery 15 Jul 2009 - 175 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	424.683	Piako Post	S	53.08	I	141
C20489	31/07/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20489	31/07/2009		I	CI/4	3802.000	Piako Post - Job 63167 - Delivery 22 Jul 2009 - 170 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	424.683	Piako Post	S	53.08	I	141
C20489	31/07/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141
C20489	31/07/2009		I	CI/5	3802.000	Piako Post - Job 63168 - Delivery 29 Jul 2009 - 225 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	465.365	Piako Post	S	58.17	I	141
C20489	31/07/2009		I	C100	2.000	Bundles	1.0000	1.1250	2.000	Piako Post	S	0.25	I	141

C20490	31/07/2009	261021	I	CI/1	3195.000	Rotorua Review - Job 62844 - Delivery 07 Jul 2009 - 65 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20490	31/07/2009	261021	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20490	31/07/2009	261021	I	CI/2	3195.000	Rotorua Review - Job 63170 - Delivery 14 Jul 2009 - 101 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1196	339.629	Rotorua Review	S	42.45	I	141
C20490	31/07/2009	261021	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20490	31/07/2009	261021	I	CI/3	3195.000	Rotorua Review - Job 63171 - Delivery 21 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.0849	0.0955	271.256	Rotorua Review	S	33.91	I	141
C20490	31/07/2009	261021	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141
C20490	31/07/2009	261021	I	CI/4	3195.000	Rotorua Review - Job 63172 - Delivery 28 Jul 2009 - 80 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	305.442	Rotorua Review	S	38.18	I	141
C20490	31/07/2009	261021	I	C150	2.000	Bundles	1.5000	1.6875	3.000	Rotorua Review	S	0.38	I	141

C20491	31/07/2009		I	CI/1	2382.000	Sth Waikato News - Job 62968 - Delivery 01 Jul 2009 - 160 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	266.069	Sth Waikato News	S	33.26	I	141
C20491	31/07/2009		I	CI/2	2422.000	Sth Waikato News - Job 63174 - Delivery 08 Jul 2009 - 175 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	270.537	Sth Waikato News	S	33.82	I	141
C20491	31/07/2009		I	CI/3	2422.000	Sth Waikato News - Job 63313 - Delivery 15 Jul 2009 - 176 grams. Includes folding fee 0.0100 cents.  	0.1117	0.1257	270.537	Sth Waikato News	S	33.82	I	141
C20491	31/07/2009		I	CI/4	2422.000	Sth Waikato News - Job 63314 - Delivery 22 Jul 2009 - 81 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	231.543	Sth Waikato News	S	28.94	I	141
C20491	31/07/2009		I	CI/5	2422.000	Sth Waikato News - Job 63315 - Delivery 29 Jul 2009 - 206 grams. Includes folding fee 0.0100 cents.  	0.1224	0.1377	296.453	Sth Waikato News	S	37.06	I	141

C20492	31/07/2009	258571	I	CI/1	11270.000	Waikato Farmers Newspaper - Job 63179 - Delivery 16 Jul 2009 - 150 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1491	0.1677	1680.357	Waikato Farmers Newspaper	S	210.05	I	141

C20493	31/07/2009		I	CI/1	7815.000	Whangarei Leader - Job 62975 - Delivery 07 Jul 2009 - 84 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	747.114	Whangarei Leader	S	93.39	I	141
C20493	31/07/2009		I	CI/2	7815.000	Whangarei Leader - Job 63330 - Delivery 14 Jul 2009 - 82 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	747.114	Whangarei Leader	S	93.39	I	141
C20493	31/07/2009		I	CI/3	7815.000	Whangarei Leader - Job 63331 - Delivery 21 Jul 2009 - 79 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	747.114	Whangarei Leader	S	93.39	I	141
C20493	31/07/2009		I	CI/4	7815.000	Whangarei Leader - Job 63332 - Delivery 28 Jul 2009 - 73 grams. Includes folding fee 0.0100 cents.  	0.0956	0.1076	747.114	Whangarei Leader	S	93.39	I	141

C20494	31/07/2009		I	CI/1	37155.000	Cydecton Flyer - Job 63279 - Delivery IOA - 20 grams.   	0.1043	0.1173	3875.267	Cydecton Flyer	S	484.41	I	235
C20494	31/07/2009		I	CI/2	37337.000	Eweguard Mailer - Job 63334 - Delivery IOA - 20 grams.   	0.0910	0.1024	3397.667	Eweguard Mailer	S	424.71	I	235

C20495	31/07/2009		I	CI/1	8016.000	Franklin Life Newspaper - Job 62979 - Delivery 01 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	809.616	Franklin Life Newspaper	S	101.20	I	247
C20495	31/07/2009		I	CI/2	8016.000	Franklin Life Newspaper - Job 63184 - Delivery 08 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	809.616	Franklin Life Newspaper	S	101.20	I	247
C20495	31/07/2009		I	CI/3	8016.000	Franklin Life Newspaper - Job 63185 - Delivery 15 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	809.616	Franklin Life Newspaper	S	101.20	I	247
C20495	31/07/2009		I	CI/4	8016.000	Franklin Life Newspaper - Job 63186 - Delivery 22 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	809.616	Franklin Life Newspaper	S	101.20	I	247
C20495	31/07/2009		I	CI/5	8016.000	Franklin Life Newspaper - Job 63187 - Delivery 29 Jul 2009 - 50 grams. Includes folding fee 0.0100 cents.  	0.1010	0.1136	809.616	Franklin Life Newspaper	S	101.20	I	247

C20496	31/07/2009	Susan Wylie	I	CI/1	8632.000	The Big Picture - Job 63338 - Delivery 22 Jul 2009 - 35 grams.   	0.0803	0.0903	693.150	The Big Picture	S	86.64	I	285

C20497	31/07/2009	C-7339	I	CI/1	1850.000	ATTENTION Farmers and Contractors - Job 63303 - Delivery IOA - 28 grams.   	0.0856	0.0963	158.360	ATTENTION Farmers and Contractors	S	19.79	I	281

C20498	31/07/2009	C3561-Inzone Corp	I	CI/1	3517.000	Big Frog Letter & Envelope - Job 63463 - Delivery IOA - 10 grams.   	0.0856	0.0963	301.055	Big Frog Letter & Envelope	S	37.63	I	281

C20499	31/07/2009	C2907	I	CI/1	1000.000	Terracare Calculator - Job 63499 - Delivery IOA - 15 grams.   	0.0823	0.0926	82.300	Terracare Calculator	S	10.29	I	281

C20500	31/07/2009		I	CI/1	6589.000	Leader Products Catalogue - Job 63446 - Delivery 28 Jul 2009 - 410 grams.   	0.4350	0.4894	2866.215	Leader Products Catalogue	S	358.28	I	165

C20501	31/07/2009		I	CI/1	2713.000	Livestock Exchange Newsletter - Job 63494 - Delivery 30 Jul 2009 - 10 grams.   	0.0749	0.0843	203.204	Livestock Exchange Newsletter	S	25.40	I	252

C20502	31/07/2009		I	CI/1	830.000	Hibiscus Matters - Job 63282 - Delivery 09 Jul 2009 - 35 grams.   	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C20502	31/07/2009		I	CI/2	830.000	Hibiscus Matters - Job 63325 - Delivery 16 Jul 2009 - 35 grams.   	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240
C20502	31/07/2009		I	CI/3	830.000	Hibiscus Matters - Job 63434 - Delivery 30 Jul 2009 - 35 grams.   	0.0803	0.0903	66.649	Hibiscus Matters	S	8.33	I	240

C20503	31/07/2009		I	CI/1	4334.000	Mainland Cartage Ltd - Job 63327 - Delivery IOA - 10 grams.   	0.0883	0.0993	382.692	Mainland Cartage Ltd	S	47.84	I	275
C20503	31/07/2009		I	CI/2	1000.000	Mainland Cartage Ltd  - Top Of South Island - Job 63328 - Delivery IOA - 10 grams.   	0.0803	0.0903	80.300	Mainland Cartage Ltd  - Top Of South Island	S	10.04	I	275
C20503	31/07/2009		I	CI/3	1481.000	Pro Cow Liquid - Job 63318 - Delivery IOA - 10 grams.   	0.0883	0.0993	130.772	Pro Cow Liquid	S	16.35	I	275

C20504	31/07/2009	2801035	I	CI/1	25302.000	Dairy News - Job 63300 - Delivery 14 Jul 2009 - 234 grams. Includes folding fee 0.0100 cents.  	0.1304	0.1467	3299.381	Dairy News	S	412.42	I	169
C20504	31/07/2009	2801035	I	CI/2	25187.000	Dairy News - Job 63301 - Delivery 28 Jul 2009 - 101 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	2556.481	Dairy News	S	319.56	I	169

C20505	31/07/2009	2901048	I	CI/1	73394.000	Rural News  - Job 63293 - Delivery 07 Jul 2009 - 111 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	7449.491	Rural News 	S	931.19	I	169
C20505	31/07/2009	2901048	I	CI/2	73394.000	Rural News  - Job 63326 - Delivery 21 Jul 2009 - 105 grams. Includes folding fee 0.0100 cents.  	0.1015	0.1142	7449.491	Rural News 	S	931.19	I	169

C20506	31/07/2009		I	CI/1	45934.000	McKee Plastics - Job 63120 - Delivery IOA - 15 grams.   	0.0910	0.1024	4179.994	McKee Plastics	S	522.50	I	302

C20507	31/07/2009		I	CI/1	37155.000	PreLamb DLE Brochure - Job 63305 - Delivery 14 Jul 2009 - 15 grams.   	0.0910	0.1024	3381.105	PreLamb DLE Brochure	S	422.64	I	178

C20508	31/07/2009		I	CI/1	4220.000	Kaipara Lifestyler - Job 62983 - Delivery 02 Jul 2009 - 80 grams.   	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257
C20508	31/07/2009		I	CI/2	4220.000	Kaipara Lifestyler - Job 63064 - Delivery 16 Jul 2009 - 85 grams.   	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257
C20508	31/07/2009		I	CI/3	4220.000	Kaipara Lifestyler - Job 63065 - Delivery 30 Jul 2009 - 76 grams.   	0.0927	0.1043	391.194	Kaipara Lifestyler	S	48.90	I	257
C20508	31/07/2009		I	CI/4	14639.000	Northland Farming Lifestyler - Job 63289 - Delivery 22 Jul 2009 - 65 grams.   	0.0927	0.1043	1357.035	Northland Farming Lifestyler	S	169.63	I	257

C20509	31/07/2009	Allfarm NZ Job	I	CI/1	1727.000	Allfarm NZ Ltd - Job 63462 - Delivery 29 Jul 2009 - 10 grams.   	0.0868	0.0977	149.904	Allfarm NZ Ltd	S	18.74	I	310

C20510	31/07/2009		I	CI/1	82501.000	Straight Furrow - Job 63312 - Delivery 14 Jul 2009 - 84 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1100	0.1238	9075.110	Straight Furrow	S	1134.39	I	261
C20510	31/07/2009		I	CI/2	82501.000	Straight Furrow - Job 63460 - Delivery 28 Jul 2009 - 75 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1100	0.1238	9075.110	Straight Furrow	S	1134.39	I	261

